FIPS,POPULATION,POP_DENSITY,PCT_URBAN,MEDIAN_INCOME,cluster,State,County
0500000US48465,47767,15.5,0.856,24375,0,TEXAS,VAL VERDE
0500000US48467,58782,62.4,0,29984,0,TEXAS,VAN ZANDT
0500000US48469,91280,98.4,0.733,35670,13,TEXAS,VICTORIA
0500000US48471,76506,86.5,0.546,26858,0,TEXAS,WALKER
0500000US48473,55505,84.1,0.237,35465,0,TEXAS,WALLER
0500000US48475,11375,12.8,0.782,44741,9,TEXAS,WARD
0500000US48477,35561,55.8,0.436,38750,0,TEXAS,WASHINGTON
0500000US48479,266963,74.5,0.944,27162,11,TEXAS,WEBB
0500000US48481,41602,38,0.525,25255,0,TEXAS,WHARTON
0500000US48483,5091,5.9,0,31354,9,TEXAS,WHEELER
0500000US48485,129419,209.5,0.899,29816,13,TEXAS,WICHITA
0500000US48487,12887,13.9,0.774,22355,9,TEXAS,WILBARGER
0500000US48489,20423,37.5,0.59,15225,9,TEXAS,WILLACY
0500000US48491,591759,378,0.912,56886,3,TEXAS,WILLIAMSON
0500000US48493,49374,53.4,0.129,35816,0,TEXAS,WILSON
0500000US48495,7629,8.5,0.821,47974,9,TEXAS,WINKLER
0500000US48497,67877,65.4,0.098,40811,0,TEXAS,WISE
0500000US48499,44615,65,0.113,28319,0,TEXAS,WOOD
0500000US48501,7707,9.9,0,35865,9,TEXAS,YOAKUM
0500000US48503,17894,20.3,0.448,30883,9,TEXAS,YOUNG
0500000US48505,13945,14,0.754,15352,9,TEXAS,ZAPATA
0500000US48507,9900,9,0.681,18032,9,TEXAS,ZAVALA
0500000US49001,6962,2.6,0,26648,9,UTAH,BEAVER
0500000US49003,56891,8.7,0.686,35828,0,UTAH,BOX ELDER
0500000US49005,131703,96.7,0.857,38216,13,UTAH,CACHE
0500000US49007,20208,14.5,0.623,30485,9,UTAH,CARBON
0500000US49009,564,1.5,0.001,31250,9,UTAH,DAGGETT
0500000US49011,358831,1025.8,0.993,49924,11,UTAH,DAVIS
0500000US49013,19651,5.7,0.265,35983,9,UTAH,DUCHESNE
0500000US49015,9839,2.5,0,26860,9,UTAH,EMERY
0500000US49017,5061,1,0,24306,9,UTAH,GARFIELD
0500000US49019,9630,2.5,0.803,27380,9,UTAH,GRAND
0500000US49021,55839,14,0.659,33490,0,UTAH,IRON
0500000US49023,11648,3,0.555,35982,9,UTAH,JUAB
0500000US49025,7635,1.8,0,38627,9,UTAH,KANE
0500000US49027,12860,1.9,0,34228,9,UTAH,MILLARD
0500000US49029,12162,15.5,0,65469,9,UTAH,MORGAN
0500000US49031,1809,2.1,0.001,15774,9,UTAH,PIUTE
0500000US49033,2507,2.2,0,30250,9,UTAH,RICH
0500000US49035,1173331,1387.1,0.991,49701,10,UTAH,SALT LAKE
0500000US49037,14610,1.9,0,23953,9,UTAH,SAN JUAN
0500000US49039,28458,17.5,0.164,35503,9,UTAH,SANPETE
0500000US49041,21471,10.9,0.355,29342,9,UTAH,SEVIER
0500000US49043,42156,19.4,0.586,62611,0,UTAH,SUMMIT
0500000US49045,71340,8.4,0.806,43232,0,UTAH,TOOELE
0500000US49047,35488,7.3,0.571,28568,0,UTAH,UINTAH
0500000US49049,648265,257.8,0.958,44373,12,UTAH,UTAH
0500000US49051,34028,20,0.604,46378,0,UTAH,WASATCH
0500000US49053,176533,56.9,0.852,32963,7,UTAH,WASHINGTON
0500000US49055,2500,1.1,0.001,20278,9,UTAH,WAYNE
0500000US49057,259390,401.4,0.927,42982,11,UTAH,WEBER
0500000US50001,37306,48,0.112,44911,0,VERMONT,ADDISON
0500000US50003,37235,55,0.295,36021,0,VERMONT,BENNINGTON
0500000US50005,30402,48.1,0.155,31715,9,VERMONT,CALEDONIA
0500000US50007,167523,291.7,0.749,50078,7,VERMONT,CHITTENDEN
0500000US50009,5972,9.5,0,27104,9,VERMONT,ESSEX
0500000US50011,49752,75.3,0.231,40652,0,VERMONT,FRANKLIN
0500000US50013,7249,85.2,0,42899,9,VERMONT,GRAND ISLE
0500000US50015,25920,53.3,0,39891,9,VERMONT,LAMOILLE
0500000US50017,29286,42.1,0,46523,9,VERMONT,ORANGE
0500000US50019,27317,39.3,0,31091,9,VERMONT,ORLEANS
0500000US50021,60662,66.3,0.3,34595,0,VERMONT,RUTLAND
0500000US50023,59609,86.6,0.329,42426,0,VERMONT,WASHINGTON
0500000US50025,45811,56.7,0.238,35561,0,VERMONT,WINDHAM
0500000US50027,57593,58.5,0.183,37472,0,VERMONT,WINDSOR
0500000US51001,33388,73.8,0.189,28473,0,VIRGINIA,ACCOMACK
0500000US51003,111438,137.3,0.585,51840,13,VIRGINIA,ALBEMARLE
0500000US51005,15266,36.5,0.472,28845,9,VIRGINIA,ALLEGHANY
0500000US51007,13220,35.7,0,35560,9,VIRGINIA,AMELIA
0500000US51009,31381,68.3,0.37,31279,0,VIRGINIA,AMHERST
0500000US51011,16039,44.9,0,30144,9,VIRGINIA,APPOMATTOX
0500000US51013,235764,7993.5,1,99653,7,VIRGINIA,ARLINGTON
0500000US51015,76948,76.3,0.162,35470,0,VIRGINIA,AUGUSTA
0500000US51017,4243,8.9,0,0,9,VIRGINIA,BATH
0500000US51019,79183,91.2,0.271,37300,13,VIRGINIA,BEDFORD
0500000US51021,6278,19.1,0,35637,9,VIRGINIA,BLAND
0500000US51023,33542,61.2,0.387,37958,0,VIRGINIA,BOTETOURT
0500000US51025,16044,30.8,0,29471,9,VIRGINIA,BRUNSWICK
0500000US51027,20615,47.9,0,21646,9,VIRGINIA,BUCHANAN
0500000US51029,16832,29.6,0,24710,9,VIRGINIA,BUCKINGHAM
0500000US51031,55656,108.8,0.431,32116,0,VIRGINIA,CAMPBELL
0500000US51033,30861,54.1,0,43045,0,VIRGINIA,CAROLINE
0500000US51035,29123,63.3,0.022,26051,9,VIRGINIA,CARROLL
0500000US51036,6817,39.7,0,34042,9,VIRGINIA,CHARLES CITY
0500000US51037,11605,26.5,0,24953,9,VIRGINIA,CHARLOTTE
0500000US51041,359798,747.1,0.922,50882,11,VIRGINIA,CHESTERFIELD
0500000US51043,14726,79.7,0,41102,9,VIRGINIA,CLARKE
0500000US51045,4914,15.7,0,23234,9,VIRGINIA,CRAIG
0500000US51047,52021,123.1,0.42,46343,0,VIRGINIA,CULPEPER
0500000US51049,9669,33.8,0.072,38125,9,VIRGINIA,CUMBERLAND
0500000US51051,14256,48.1,0,19808,9,VIRGINIA,DICKENSON
0500000US51053,28040,55.6,0.263,37422,9,VIRGINIA,DINWIDDIE
0500000US51057,10621,43.4,0,28266,9,VIRGINIA,ESSEX
0500000US51059,1146825,2766.8,0.986,88360,10,VIRGINIA,FAIRFAX
0500000US51061,72416,100.7,0.396,60323,0,VIRGINIA,FAUQUIER
0500000US51063,15536,40.2,0,22524,9,VIRGINIA,FLOYD
0500000US51065,27078,89.8,0.388,42549,9,VIRGINIA,FLUVANNA
0500000US51067,54829,81.3,0.092,32493,0,VIRGINIA,FRANKLIN
0500000US51069,90287,189.4,0.584,51506,13,VIRGINIA,FREDERICK
0500000US51071,16764,48.6,0,37111,9,VIRGINIA,GILES
0500000US51073,38586,169.2,0.284,43072,0,VIRGINIA,GLOUCESTER
0500000US51075,24300,77.2,0.104,58878,9,VIRGINIA,GOOCHLAND
0500000US51077,15418,35.1,0,21595,9,VIRGINIA,GRAYSON
0500000US51079,20374,117.8,0,48072,9,VIRGINIA,GREENE
0500000US51081,11465,41.5,0.142,31615,9,VIRGINIA,GREENSVILLE
0500000US51083,34228,44.3,0.216,23088,0,VIRGINIA,HALIFAX
0500000US51085,109232,213.1,0.63,47861,13,VIRGINIA,HANOVER
0500000US51087,331924,1313.4,0.963,47368,11,VIRGINIA,HENRICO
0500000US51089,51077,141.6,0.347,26541,0,VIRGINIA,HENRY
0500000US51091,2229,5.6,0.001,35114,9,VIRGINIA,HIGHLAND
0500000US51093,38301,111.8,0.412,37596,0,VIRGINIA,ISLE OF WIGHT
0500000US51095,77733,470.4,0.865,50352,13,VIRGINIA,JAMES CITY
0500000US51097,6690,22,0,35977,9,VIRGINIA,KING AND QUEEN
0500000US51099,26597,131.3,0,62034,9,VIRGINIA,KING GEORGE
0500000US51101,17511,58.2,0,38107,9,VIRGINIA,KING WILLIAM
0500000US51103,10916,85.5,0,41861,9,VIRGINIA,LANCASTER
0500000US51105,22482,58.8,0,18841,9,VIRGINIA,LEE
0500000US51107,413574,605.8,0.878,89628,3,VIRGINIA,LOUDOUN
0500000US51109,37136,66.8,0,39729,0,VIRGINIA,LOUISA
0500000US51111,11982,29.9,0,27827,9,VIRGINIA,LUNENBURG
0500000US51113,13731,41.5,0,38298,9,VIRGINIA,MADISON
0500000US51115,8548,104.5,0,52993,9,VIRGINIA,MATHEWS
0500000US51117,30347,52.3,0.13,25017,9,VIRGINIA,MECKLENBURG
0500000US51119,10686,84.1,0,31711,9,VIRGINIA,MIDDLESEX
0500000US51121,99294,243.9,0.725,32693,13,VIRGINIA,MONTGOMERY
0500000US51125,14795,31.9,0,42083,9,VIRGINIA,NELSON
0500000US51127,22519,87.9,0,34885,9,VIRGINIA,NEW KENT
0500000US51131,12226,58.5,0,32167,9,VIRGINIA,NORTHAMPTON
0500000US51133,11965,64.5,0,45139,9,VIRGINIA,NORTHUMBERLAND
0500000US51135,15667,50.4,0,28214,9,VIRGINIA,NOTTOWAY
0500000US51137,36001,98.2,0.446,53979,0,VIRGINIA,ORANGE
0500000US51139,23734,77.3,0.189,31599,9,VIRGINIA,PAGE
0500000US51141,17661,38.3,0,24417,9,VIRGINIA,PATRICK
0500000US51143,60833,65.5,0.102,25053,0,VIRGINIA,PITTSYLVANIA
0500000US51145,29979,107.8,0.026,51601,0,VIRGINIA,POWHATAN
0500000US51147,21887,66.8,0.294,30893,9,VIRGINIA,PRINCE EDWARD
0500000US51149,42170,134.7,0.352,46176,0,VIRGINIA,PRINCE GEORGE
0500000US51153,477224,1195,0.952,74926,3,VIRGINIA,PRINCE WILLIAM
0500000US51155,33893,109,0.536,30531,0,VIRGINIA,PULASKI
0500000US51157,7400,27.7,0,51513,9,VIRGINIA,RAPPAHANNOCK
0500000US51159,8902,48.3,0,36425,9,VIRGINIA,RICHMOND
0500000US51161,96303,368.7,0.817,43479,13,VIRGINIA,ROANOKE
0500000US51163,22663,37.3,0.083,33378,9,VIRGINIA,ROCKBRIDGE
0500000US51165,83090,89.9,0.408,38740,13,VIRGINIA,ROCKINGHAM
0500000US51167,25932,61,0.007,22416,9,VIRGINIA,RUSSELL
0500000US51169,21576,43.3,0.016,20950,9,VIRGINIA,SCOTT
0500000US51171,44037,82.5,0.278,35525,0,VIRGINIA,SHENANDOAH
0500000US51173,29960,71.4,0.246,21331,9,VIRGINIA,SMYTH
0500000US51175,18028,31,0.019,37019,9,VIRGINIA,SOUTHAMPTON
0500000US51177,138493,304.9,0.675,61995,13,VIRGINIA,SPOTSYLVANIA
0500000US51179,154204,479.5,0.815,64635,7,VIRGINIA,STAFFORD
0500000US51181,6563,25.3,0,33807,9,VIRGINIA,SURRY
0500000US51183,10960,24.7,0,34216,9,VIRGINIA,SUSSEX
0500000US51185,40615,86.9,0.485,23902,0,VIRGINIA,TAZEWELL
0500000US51187,40442,176,0.397,44588,0,VIRGINIA,WARREN
0500000US51191,53997,97.8,0.312,27733,0,VIRGINIA,WASHINGTON
0500000US51193,18324,76.1,0.228,37106,9,VIRGINIA,WESTMORELAND
0500000US51195,36531,102.8,0.33,23819,0,VIRGINIA,WISE
0500000US51197,28347,63.3,0.27,33443,9,VIRGINIA,WYTHE
0500000US51199,69635,624.8,0.938,57582,0,VIRGINIA,YORK
0500000US51510,158185,9314.3,1,88325,7,VIRGINIA,ALEXANDRIA CITY
0500000US51520,16996,1370.6,0.991,26737,9,VIRGINIA,BRISTOL CITY
0500000US51530,6649,992,0.979,22984,9,VIRGINIA,BUENA VISTA CITY
0500000US51540,46597,4246.3,1,45237,0,VIRGINIA,CHARLOTTESVILLE CITY
0500000US51550,247172,652,0.938,51022,7,VIRGINIA,CHESAPEAKE CITY
0500000US51570,18127,2315.3,1,35761,9,VIRGINIA,COLONIAL HEIGHTS CITY
0500000US51580,5716,1090.1,0.996,28393,9,VIRGINIA,COVINGTON CITY
0500000US51590,42556,1002.8,0.971,26253,0,VIRGINIA,DANVILLE CITY
0500000US51595,5761,859.8,0.944,20234,9,VIRGINIA,EMPORIA CITY
0500000US51600,23980,3616.6,1,81250,9,VIRGINIA,FAIRFAX CITY
0500000US51610,14494,6169.8,1,90483,9,VIRGINIA,FALLS CHURCH CITY
0500000US51620,8249,1045.8,0.965,24283,9,VIRGINIA,FRANKLIN CITY
0500000US51630,28027,2326.2,1,54142,9,VIRGINIA,FREDERICKSBURG CITY
0500000US51640,6681,854.7,0.921,21929,9,VIRGINIA,GALAX CITY
0500000US51650,136748,2673.2,0.997,40540,13,VIRGINIA,HAMPTON CITY
0500000US51660,52062,2808.2,0.994,33228,0,VIRGINIA,HARRISONBURG CITY
0500000US51670,23020,2197.9,1,29044,9,VIRGINIA,HOPEWELL CITY
0500000US51678,7287,2820.3,1,26328,9,VIRGINIA,LEXINGTON CITY
0500000US51680,78973,1538.2,0.984,36643,13,VIRGINIA,LYNCHBURG CITY
0500000US51683,42596,3827.8,1,68712,0,VIRGINIA,MANASSAS CITY
0500000US51685,17081,5633.1,1,67611,9,VIRGINIA,MANASSAS PARK CITY
0500000US51690,13476,1261.5,1,27209,9,VIRGINIA,MARTINSVILLE CITY
0500000US51700,185069,2630,0.998,40422,7,VIRGINIA,NEWPORT NEWS CITY
0500000US51710,238556,4486.3,1,40909,7,VIRGINIA,NORFOLK CITY
0500000US51720,3696,529.1,0.921,25707,9,VIRGINIA,NORTON CITY
0500000US51730,33229,1413.8,0.977,37467,0,VIRGINIA,PETERSBURG CITY
0500000US51735,12382,793.3,0.918,55000,9,VIRGINIA,POQUOSON CITY
0500000US51740,97454,2838.9,1,35929,13,VIRGINIA,PORTSMOUTH CITY
0500000US51750,16205,1662.2,0.956,21411,9,VIRGINIA,RADFORD CITY
0500000US51760,225676,3414.7,1,41086,7,VIRGINIA,RICHMOND CITY
0500000US51770,99578,2279.8,1,32052,13,VIRGINIA,ROANOKE CITY
0500000US51775,25335,1718,1,41997,9,VIRGINIA,SALEM CITY
0500000US51790,25358,1188.8,0.99,32076,9,VIRGINIA,STAUNTON CITY
0500000US51800,93268,211.4,0.726,45617,13,VIRGINIA,SUFFOLK CITY
0500000US51810,457658,1758.9,0.983,54072,3,VIRGINIA,VIRGINIA BEACH CITY
0500000US51820,22149,1396.8,0.977,34183,9,VIRGINIA,WAYNESBORO CITY
0500000US51830,15299,1559.3,0.998,47302,9,VIRGINIA,WILLIAMSBURG CITY
0500000US51840,28194,2838.1,1,39044,9,VIRGINIA,WINCHESTER CITY
0500000US53001,20353,9.7,0.478,31054,9,WASHINGTON,ADAMS
0500000US53003,22285,34,0.919,37745,9,WASHINGTON,ASOTIN
0500000US53005,204551,103,0.887,46428,7,WASHINGTON,BENTON
0500000US53007,78508,24.8,0.621,39574,13,WASHINGTON,CHELAN
0500000US53009,76727,41.1,0.65,33263,0,WASHINGTON,CLALLAM
0500000US53011,496494,676.2,0.881,51515,3,WASHINGTON,CLARK
0500000US53013,3969,4.7,0,28750,9,WASHINGTON,COLUMBIA
0500000US53015,109457,89.8,0.676,34718,13,WASHINGTON,COWLITZ
0500000US53017,42622,21.1,0.697,45805,0,WASHINGTON,DOUGLAS
0500000US53019,7198,3.4,0,22450,9,WASHINGTON,FERRY
0500000US53021,95313,62.9,0.887,42815,13,WASHINGTON,FRANKLIN
0500000US53023,2278,3.2,0.001,35288,9,WASHINGTON,GARFIELD
0500000US53025,97874,33.3,0.543,34572,13,WASHINGTON,GRANT
0500000US53027,74737,38.3,0.625,31462,0,WASHINGTON,GRAYS HARBOR
0500000US53029,85938,376.6,0.493,46644,13,WASHINGTON,ISLAND
0500000US53031,32590,16.6,0.444,39194,0,WASHINGTON,JEFFERSON
0500000US53033,2240876,912.9,0.969,69245,8,WASHINGTON,KING
0500000US53035,273072,635.9,0.822,51339,11,WASHINGTON,KITSAP
0500000US53037,44147,17.8,0.525,34735,0,WASHINGTON,KITTITAS
0500000US53039,22478,10.9,0.203,39032,9,WASHINGTON,KLICKITAT
0500000US53041,81214,31.4,0.379,30963,13,WASHINGTON,LEWIS
0500000US53043,10798,4.6,0,36520,9,WASHINGTON,LINCOLN
0500000US53045,64964,63.3,0.262,42951,0,WASHINGTON,MASON
0500000US53047,41966,7.8,0.17,32561,0,WASHINGTON,OKANOGAN
0500000US53049,22974,22.4,0.515,31740,9,WASHINGTON,PACIFIC
0500000US53051,13302,9.3,0,29760,9,WASHINGTON,PEND OREILLE
0500000US53053,910225,476.3,0.927,52234,5,WASHINGTON,PIERCE
0500000US53055,17631,90.7,0.155,42014,9,WASHINGTON,SAN JUAN
0500000US53057,128228,67.5,0.624,44436,13,WASHINGTON,SKAGIT
0500000US53059,11973,6.7,0,31513,9,WASHINGTON,SKAMANIA
0500000US53061,820024,341.8,0.879,57377,12,WASHINGTON,SNOHOMISH
0500000US53063,531477,267.2,0.863,37837,3,WASHINGTON,SPOKANE
0500000US53065,46057,17.6,0.105,30689,0,WASHINGTON,STEVENS
0500000US53067,290642,349.4,0.793,50640,11,WASHINGTON,THURSTON
0500000US53069,4373,15.1,0,33179,9,WASHINGTON,WAHKIAKUM
0500000US53071,62168,46.3,0.803,36348,0,WASHINGTON,WALLA WALLA
0500000US53073,224533,95.5,0.734,43274,7,WASHINGTON,WHATCOM
0500000US53075,48197,20.7,0.649,22884,0,WASHINGTON,WHITMAN
0500000US53077,255151,56.6,0.712,35358,7,WASHINGTON,YAKIMA
0500000US54001,15600,48.6,0,24429,9,WEST VIRGINIA,BARBOUR
0500000US54003,120460,324.4,0.679,44349,13,WEST VIRGINIA,BERKELEY
0500000US54005,22059,49.1,0,26612,9,WEST VIRGINIA,BOONE
0500000US54007,12702,28.4,0,27945,9,WEST VIRGINIA,BRAXTON
0500000US54009,22603,269.8,0.622,32924,9,WEST VIRGINIA,BROOKE
0500000US54011,94622,342.8,0.798,24119,13,WEST VIRGINIA,CABELL
0500000US54013,6420,27.3,0,20407,9,WEST VIRGINIA,CALHOUN
0500000US54015,8176,27.5,0,19415,9,WEST VIRGINIA,CLAY
0500000US54017,7929,25.7,0,31865,9,WEST VIRGINIA,DODDRIDGE
0500000US54019,41056,69.6,0.376,24338,0,WEST VIRGINIA,FAYETTE
0500000US54021,7516,25.7,0,24375,9,WEST VIRGINIA,GILMER
0500000US54023,11063,25,0,26178,9,WEST VIRGINIA,GRANT
0500000US54025,33307,34.8,0.217,25299,0,WEST VIRGINIA,GREENBRIER
0500000US54027,23214,37.4,0,28537,9,WEST VIRGINIA,HAMPSHIRE
0500000US54029,29223,371.3,0.682,30417,9,WEST VIRGINIA,HANCOCK
0500000US54031,14269,24.1,0,35301,9,WEST VIRGINIA,HARDY
0500000US54033,66222,166.1,0.587,30924,0,WEST VIRGINIA,HARRISON
0500000US54035,28011,62.9,0,23275,9,WEST VIRGINIA,JACKSON
0500000US54037,57542,255.2,0.381,48845,0,WEST VIRGINIA,JEFFERSON
0500000US54039,181953,214.1,0.726,31922,7,WEST VIRGINIA,KANAWHA
0500000US54041,16966,42.5,0.286,24720,9,WEST VIRGINIA,LEWIS
0500000US54043,20625,49.7,0,15990,9,WEST VIRGINIA,LINCOLN
0500000US54045,32786,81,0.298,21618,0,WEST VIRGINIA,LOGAN
0500000US54047,19334,41.5,0,18966,9,WEST VIRGINIA,MCDOWELL
0500000US54049,56256,182.7,0.584,33019,0,WEST VIRGINIA,MARION
0500000US54051,30813,108.4,0.527,24648,9,WEST VIRGINIA,MARSHALL
0500000US54053,25667,63.4,0.34,25164,9,WEST VIRGINIA,MASON
0500000US54055,59892,148.6,0.6,25578,0,WEST VIRGINIA,MERCER
0500000US54057,27045,86.1,0.32,29577,9,WEST VIRGINIA,MINERAL
0500000US54059,23821,63.4,0,14846,9,WEST VIRGINIA,MINGO
0500000US54061,105695,267.1,0.761,31734,13,WEST VIRGINIA,MONONGALIA
0500000US54063,12492,28.6,0,28875,9,WEST VIRGINIA,MONROE
0500000US54065,17144,76.6,0,37316,9,WEST VIRGINIA,MORGAN
0500000US54067,24770,40.6,0,22226,9,WEST VIRGINIA,NICHOLAS
0500000US54069,42443,420,0.709,28801,0,WEST VIRGINIA,OHIO
0500000US54071,6249,11.1,0,26645,9,WEST VIRGINIA,PENDLETON
0500000US54073,7623,58.5,0,29545,9,WEST VIRGINIA,PLEASANTS
0500000US54075,8006,9.3,0,24397,9,WEST VIRGINIA,POCAHONTAS
0500000US54077,34266,51.7,0,29180,0,WEST VIRGINIA,PRESTON
0500000US54079,57385,160.5,0.666,35930,0,WEST VIRGINIA,PUTNAM
0500000US54081,74929,130.3,0.602,22956,0,WEST VIRGINIA,RALEIGH
0500000US54083,28150,28.3,0.414,24982,9,WEST VIRGINIA,RANDOLPH
0500000US54085,8676,23.1,0,25456,9,WEST VIRGINIA,RITCHIE
0500000US54087,14129,30.9,0,24827,9,WEST VIRGINIA,ROANE
0500000US54089,12125,38.6,0,23667,9,WEST VIRGINIA,SUMMERS
0500000US54091,16727,97.8,0.345,29253,9,WEST VIRGINIA,TAYLOR
0500000US54093,6822,17,0,27804,9,WEST VIRGINIA,TUCKER
0500000US54095,8397,35.9,0,30528,9,WEST VIRGINIA,TYLER
0500000US54097,23965,68.4,0.355,25268,9,WEST VIRGINIA,UPSHUR
0500000US54099,39337,84,0.42,21161,0,WEST VIRGINIA,WAYNE
0500000US54101,8415,16.5,0,20804,9,WEST VIRGINIA,WEBSTER
0500000US54103,14629,46.3,0.38,32910,9,WEST VIRGINIA,WETZEL
0500000US54105,5264,24.6,0,29861,9,WEST VIRGINIA,WIRT
0500000US54107,84678,237.4,0.724,27860,13,WEST VIRGINIA,WOOD
0500000US54109,21581,47.6,0,20865,9,WEST VIRGINIA,WYOMING
0500000US55001,20505,32.3,0,28658,9,WISCONSIN,ADAMS
0500000US55003,16002,15.5,0.377,29028,9,WISCONSIN,ASHLAND
0500000US55005,46529,53.2,0.21,31517,0,WISCONSIN,BARRON
0500000US55007,16031,10.2,0,36974,9,WISCONSIN,BAYFIELD
0500000US55009,267364,468.2,0.847,40979,11,WISCONSIN,BROWN
0500000US55011,13314,20.2,0,35044,9,WISCONSIN,BUFFALO
0500000US55013,16356,18.8,0,32835,9,WISCONSIN,BURNETT
0500000US55015,52128,153.9,0.445,41281,0,WISCONSIN,CALUMET
0500000US55017,65877,61.9,0.384,37788,0,WISCONSIN,CHIPPEWA
0500000US55019,34655,28.7,0,34458,0,WISCONSIN,CLARK
0500000US55021,58219,74.2,0.334,44213,0,WISCONSIN,COLUMBIA
0500000US55023,16167,29.2,0.35,32480,9,WISCONSIN,CRAWFORD
0500000US55025,555474,407.7,0.877,50971,3,WISCONSIN,DANE
0500000US55027,89274,101.4,0.447,42604,13,WISCONSIN,DODGE
0500000US55029,29713,57.6,0.235,38008,9,WISCONSIN,DOOR
0500000US55031,44034,33.9,0.561,33470,0,WISCONSIN,DOUGLAS
0500000US55033,45254,51.6,0.357,36944,0,WISCONSIN,DUNN
0500000US55035,105206,154.8,0.779,41207,13,WISCONSIN,EAU CLAIRE
0500000US55037,4542,9.1,0,26797,9,WISCONSIN,FLORENCE
0500000US55039,103890,141.2,0.648,39688,13,WISCONSIN,FOND DU LAC
0500000US55041,9184,9.2,0,34435,9,WISCONSIN,FOREST
0500000US55043,52210,44.7,0.2,36056,0,WISCONSIN,GRANT
0500000US55045,37098,63.1,0.316,41521,0,WISCONSIN,GREEN
0500000US55047,18990,54.5,0.23,37926,9,WISCONSIN,GREEN LAKE
0500000US55049,23715,31.1,0.202,40280,9,WISCONSIN,IOWA
0500000US55051,6074,7.8,0.234,30109,9,WISCONSIN,IRON
0500000US55053,21004,20.7,0.224,32259,9,WISCONSIN,JACKSON
0500000US55055,84808,150.4,0.547,40712,13,WISCONSIN,JEFFERSON
0500000US55057,26595,34.8,0,37192,9,WISCONSIN,JUNEAU
0500000US55059,168743,611.9,0.876,41315,7,WISCONSIN,KENOSHA
0500000US55061,20535,60.1,0,38427,9,WISCONSIN,KEWAUNEE
0500000US55063,120291,253.8,0.833,39666,13,WISCONSIN,LA CROSSE
0500000US55065,16662,26.6,0,37845,9,WISCONSIN,LAFAYETTE
0500000US55067,19469,22.9,0.34,30863,9,WISCONSIN,LANGLADE
0500000US55069,28378,32.7,0.285,32495,9,WISCONSIN,LINCOLN
0500000US55071,81103,138.3,0.587,37701,13,WISCONSIN,MANITOWOC
0500000US55073,137597,86.8,0.588,37928,13,WISCONSIN,MARATHON
0500000US55075,41720,29.8,0.276,34683,0,WISCONSIN,MARINETTE
0500000US55077,15515,33.8,0,35856,9,WISCONSIN,MARQUETTE
0500000US55078,4318,11.8,0,31467,9,WISCONSIN,MENOMINEE
0500000US55079,939123,3926,0.998,38940,5,WISCONSIN,MILWAUKEE
0500000US55081,46091,49.6,0.456,40984,0,WISCONSIN,MONROE
0500000US55083,38691,37.7,0,40979,0,WISCONSIN,OCONTO
0500000US55085,37468,32.3,0.165,34876,0,WISCONSIN,ONEIDA
0500000US55087,189620,277.2,0.764,43893,7,WISCONSIN,OUTAGAMIE
0500000US55089,91029,370.7,0.774,45842,13,WISCONSIN,OZAUKEE
0500000US55091,7328,32.2,0,37250,9,WISCONSIN,PEPIN
0500000US55093,42204,71.5,0.259,44348,0,WISCONSIN,PIERCE
0500000US55095,44806,48.4,0,37297,0,WISCONSIN,POLK
0500000US55097,70378,87.4,0.633,38330,0,WISCONSIN,PORTAGE
0500000US55099,14003,11.3,0,30247,9,WISCONSIN,PRICE
0500000US55101,197379,587.7,0.863,40129,7,WISCONSIN,RACINE
0500000US55103,17353,30.7,0.289,33152,9,WISCONSIN,RICHLAND
0500000US55105,163522,223.3,0.81,39070,7,WISCONSIN,ROCK
0500000US55107,14182,16.2,0,32817,9,WISCONSIN,RUSK
0500000US55109,92495,116.8,0.392,50065,13,WISCONSIN,ST. CROIX
0500000US55111,65428,74.6,0.553,38847,0,WISCONSIN,SAUK
0500000US55113,17813,13.2,0,33087,9,WISCONSIN,SAWYER
0500000US55115,40836,47,0.337,38016,0,WISCONSIN,SHAWANO
0500000US55117,117528,225.9,0.721,39892,13,WISCONSIN,SHEBOYGAN
0500000US55119,19960,21.2,0.218,32184,9,WISCONSIN,TAYLOR
0500000US55121,30504,39.3,0,39006,0,WISCONSIN,TREMPEALEAU
0500000US55123,30719,37.6,0.151,30620,9,WISCONSIN,VERNON
0500000US55125,22813,25,0,37428,9,WISCONSIN,VILAS
0500000US55127,105945,184.2,0.649,40755,13,WISCONSIN,WALWORTH
0500000US55129,16561,20,0,30759,9,WISCONSIN,WASHBURN
0500000US55131,136300,306.2,0.638,46813,13,WISCONSIN,WASHINGTON
0500000US55133,405332,709.4,0.861,49593,11,WISCONSIN,WAUKESHA
0500000US55135,51769,70.1,0.37,37906,0,WISCONSIN,WAUPACA
0500000US55137,24527,39.1,0.003,33037,9,WISCONSIN,WAUSHARA
0500000US55139,171304,384.3,0.824,39478,7,WISCONSIN,WINNEBAGO
0500000US55141,74107,94.2,0.669,33904,0,WISCONSIN,WOOD
0500000US56001,37311,8.5,0.835,31197,0,WYOMING,ALBANY
0500000US56003,11671,3.7,0,30222,9,WYOMING,BIG HORN
0500000US56005,46758,9.6,0.733,50516,0,WYOMING,CAMPBELL
0500000US56007,14714,2,0.499,37015,9,WYOMING,CARBON
0500000US56009,13702,3.3,0.472,35729,9,WYOMING,CONVERSE
0500000US56011,7185,2.5,0,29980,9,WYOMING,CROOK
0500000US56013,39434,4.4,0.477,35828,0,WYOMING,FREMONT
